source_file,category_name_original,category_name_english,item_name_original,item_name_english,item_description_original,item_price,item_additional_notes
daniele_HSINCHU_The fun樂房早午餐-早點名店.json,炸物點心,,松露培根薯條,Truffle and Bacon French fries,,$90,
daniele_HSINCHU_The fun樂房早午餐-早點名店.json,炸物點心,,蜜桃乳酸氣泡飲,Peach Calpico Bubble Water,,$80,
daniele_HSINCHU_The fun樂房早午餐-早點名店.json,炸物點心,,肉醬起士薯條,Bolognese Cheese French fries,,$90,
daniele_HSINCHU_The fun樂房早午餐-早點名店.json,炸物點心,,原味雞米球,Fried Chicken Balls,,$90,
daniele_HSINCHU_The fun樂房早午餐-早點名店.json,炸物點心,,香檸雞柳條,Chicken Nuggets,,$100,
b_daren_1.json,麵類,Noodle,牛肉麵,House Special Beef Noodle Soup,,8.75,(with meat)
b_daren_1.json,麵類,Noodle,牛肉湯麵,House Special Beef Noodle Soup,,7.25,(without meat)
b_daren_1.json,麵類,Noodle,麻辣牛肉麵,Spicy Beef Noodle Soup,,9.25,(with meat)
b_daren_1.json,麵類,Noodle,麻辣牛肉湯麵,Spicy House Special Beef Noodle Soup,,7.75,(without meat)
b_daren_1.json,麵類,Noodle,鹽酥雞麵,Noodle Soup with Deep Fried Chicken Nuggets,,8.5,
b_daren_1.json,麵類,Noodle,炸雞排麵,Noodle Soup with Deep Fried Chicken Steak,,8.5,
b_daren_1.json,麵類,Noodle,炸排骨麵,Noodle Soup with Deep Fried Pork Chop,,8.5,
b_daren_1.json,麵類,Noodle,餛飩麵,Wonton Noodle Soup,,7.5,
b_daren_1.json,麵類,Noodle,炸醬麵,Soybean Paste Meat Sauce on Noodle,,7.5,
b_daren_1.json,麵類,Noodle,乾麵,Braised Minced Pork Sauce on Noodle,,7.25,
b_daren_1.json,麵類,Noodle,辣乾麵,Spicy Meat Sauce on Noodle,,7.5,
b_daren_1.json,麵類,Noodle,麻醬麵,Gomae Sauce on Noodle,,7.5,
b_daren_1.json,麵類,Noodle,擔仔麵,Noodle Soup with Minced Pork Sauce and Veggies,,7.5,
b_daren_1.json,套餐類,Rice Combo,鹽酥雞飯套餐,Deep Fried Chicken Nugget Rice Combo,,8.5,
b_daren_1.json,套餐類,Rice Combo,破店燒雞腿套餐,STRIKE Special BBQ Chicken Rice Combo,,8.75,
b_daren_1.json,套餐類,Rice Combo,炸雞排飯套餐,Deep Fried Chicken Steak Rice Combo,,8.5,
b_daren_1.json,套餐類,Rice Combo,照燒雞排飯套餐,Teriyaki Chicken Steak Rice Combo,,8.75,
b_daren_1.json,套餐類,Rice Combo,BBQ雞排飯套餐,BBQ Chicken Steak Rice Combo,,8.75,
b_daren_1.json,套餐類,Rice Combo,滷肉飯套餐,Taiwanese Style Braised Minced Pork Rice Combo,,7.5,
b_daren_1.json,套餐類,Rice Combo,炸排骨飯套餐,Deep Fried Pork Chop Rice Combo,,8.5,
b_daren_1.json,套餐類,Rice Combo,BBQ排骨套餐,BBQ Pork Chop Rice Combo,,8.75,
b_daren_1.json,套餐類,Rice Combo,照燒排骨飯套餐,Teriyaki Pork Chop Rice Combo,,8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板牛排,Taiwanese Style Steak w/ Black Pepper Sauce on Sizzling Plate,,11.95,(serve w/ noodle)
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板雞排,Taiwanese Style Chicken Steak w/ Black Pepper Sauce on Sizzling Plate,,11.95,(serve w/ noodle)
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板牛排飯,Taiwanese Style Steak w/ Black Pepper Souce on Sizzing Plate,,11.95,(serve w/ricel
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板雞排飯,Taiwanese Style Chicken Steak w/ Black Pepper Sauce on Sizzling Plate,,11.95,(serve w/ rice)
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板麵,Noodle w/ Black Pepper Sauce on Sizzling Plate,,7.75,
brendon_3.json,海鮮類,,麻辣臭豆腐,,,(150元),
brendon_3.json,海鮮類,,丁香花生,,,(150元),
brendon_3.json,海鮮類,,糖醋魚片,,,(150元),
brendon_3.json,海鮮類,,椒鹽雞軟骨,,,(150元),
brendon_3.json,主廚推薦,,椒鹽杏鮑菇,,,(150元),
brendon_3.json,主廚推薦,,芹菜花枝,,,(150元),
brendon_3.json,主廚推薦,,鹹蛋苦瓜,,,(150元),
brendon_3.json,主廚推薦,,客家小炒,,,(150元),
brendon_3.json,主廚推薦,,糖醋里肌,,,(150元),
brendon_3.json,主廚推薦,,乾柴烈火,,,(150元),
brendon_3.json,主廚推薦,,豆干肉絲,,,(150元),
brendon_3.json,主廚推薦,,炸花枝丸,,,(150元),
brendon_3.json,沙拉、冷盤類,,魚,,,,
brendon_3.json,沙拉、冷盤類,,紅槽肉捲,,,160,
brendon_3.json,沙拉、冷盤類,,綜合生魚片,,,220,
brendon_3.json,沙拉、冷盤類,,薑絲大腸,,,160,
brendon_3.json,沙拉、冷盤類,,鮭魚生魚片,,,260,
brendon_3.json,沙拉、冷盤類,,金沙豆腐,,,180,
brendon_3.json,沙拉、冷盤類,,和風洋蔥,,,120,
brendon_3.json,沙拉、冷盤類,,蒜泥蚵,,,180,
brendon_3.json,沙拉、冷盤類,,冰梅蕃茄,,,120,
brendon_3.json,沙拉、冷盤類,,鹽蚋,,,120,
brendon_3.json,沙拉、冷盤類,,麻辣花枝,,,180,
brendon_3.json,沙拉、冷盤類,,泰式檸檬魚,,,時價,
brendon_3.json,沙拉、冷盤類,,月亮蝦餅,,,180,
brendon_3.json,沙拉、冷盤類,,泰式皮蛋,,,120,
brendon_3.json,沙拉、冷盤類,,龐 蝦,,,時價,
brendon_3.json,沙拉、冷盤類,,涼拌魚皮,,,120,
brendon_3.json,沙拉、冷盤類,,鹽酥龍珠,,,180,
brendon_3.json,沙拉、冷盤類,,水煮魚片,,,220,
brendon_3.json,沙拉、冷盤類,,養生黑豆,,,120,
brendon_3.json,沙拉、冷盤類,,土耳其起司條,,,180,
brendon_3.json,沙拉、冷盤類,,水煮田雞,,,250,
brendon_3.json,沙拉、冷盤類,,和風野菜,,,160,
brendon_3.json,沙拉、冷盤類,,糖醋排骨,,,180,
brendon_3.json,沙拉、冷盤類,,水煮牛,,,250,
brendon_3.json,沙拉、冷盤類,,芥茉章魚,,,160,
brendon_3.json,沙拉、冷盤類,,椒鹽排骨,,,180,
brendon_3.json,沙拉、冷盤類,,基隆紅糟鰻,,,280,
brendon_3.json,沙拉、冷盤類,,黃瓜海哲皮,,,160,
brendon_3.json,沙拉、冷盤類,,燙鮮蝦,,,200,
brendon_3.json,沙拉、冷盤類,,椒鹽草蝦,,,320,
brendon_3.json,沙拉、冷盤類,,蟹肉沙拉,,,160,
brendon_3.json,沙拉、冷盤類,,四季肥腸,,,200,
brendon_3.json,沙拉、冷盤類,,麻辣草蝦,,,320,
brendon_3.json,沙拉、冷盤類,,蒜泥草蝦,,,320,
brendon_3.json,沙拉、冷盤類,,蚵仔酥,,,200,
brendon_3.json,沙拉、冷盤類,,魚卵沙拉,,,180,
brendon_3.json,沙拉、冷盤類,,脆皮大腸,,,160,
brendon_3.json,沙拉、冷盤類,,豆酥鱈魚,,,380,
brendon_3.json,沙拉、冷盤類,,鳳梨蝦球,,,200,
brendon_3.json,沙拉、冷盤類,,豆酥鮮蚵,,,380,
brendon_3.json,沙拉、冷盤類,,宮保雞丁,,,160,
brendon_3.json,沙拉、冷盤類,,鱈魚肝,,,180,
brendon_3.json,沙拉、冷盤類,,茄香雞腿堡,,,200,
brendon_3.json,沙拉、冷盤類,,蔥油中卷,,,480,
brendon_3.json,沙拉、冷盤類,,海瓜子,,,160,
brendon_3.json,沙拉、冷盤類,,基隆沙漁煙,,,180,
brendon_3.json,沙拉、冷盤類,,茄香肥腸堡,,,200,
brendon_3.json,沙拉、冷盤類,,金沙中卷,,,480,
brendon_3.json,沙拉、冷盤類,,蔭鼓蚵,,,160,
brendon_3.json,沙拉、冷盤類,,山藥,,,180,
brendon_3.json,沙拉、冷盤類,,椒鹽田雞,,,200,
brendon_3.json,沙拉、冷盤類,,宮保雞軟骨,,,160,
brendon_3.json,沙拉、冷盤類,,宮保蝦仁,,,200,
brendon_3.json,沙拉、冷盤類,,炒蛤仔,,,180,
brendon_3.json,沙拉、冷盤類,,青椒皮蛋,,,180,
brendon_3.json,沙拉、冷盤類,,爆漿蝦球,,,200,
brendon_3.json,三杯 鐵板類,,鹽酥蝦,,,180,
brendon_3.json,三杯 鐵板類,,五味軟絲,,,200,
brendon_3.json,三杯 鐵板類,,宮保牛肉,,,200,
brendon_3.json,三杯 鐵板類,,三杯皮蛋,,,180,
brendon_3.json,三杯 鐵板類,,泰式拌海鮮,,,200,
brendon_3.json,三杯 鐵板類,,炒螺肉,,,180,
brendon_3.json,三杯 鐵板類,,酥炸蚵卷,,,200,
brendon_3.json,三杯 鐵板類,,鐵板豆腐,,,180,
brendon_3.json,三杯 鐵板類,,炒牛肉,,,180,
brendon_3.json,三杯 鐵板類,,山藥明太子,,,240,
brendon_3.json,三杯 鐵板類,,麻油腰花,,,220,
brendon_3.json,三杯 鐵板類,,鐵板杏鮑菇,,,180,
brendon_3.json,三杯 鐵板類,,炒羊肉 羊肉,,,180,
brendon_3.json,三杯 鐵板類,,泰式椒麻雞,,,220,
brendon_3.json,三杯 鐵板類,,烏魚子,,,350,
brendon_3.json,三杯 鐵板類,,三杯杏鮑菇,,,180,
brendon_3.json,三杯 鐵板類,,金針菇羊肉,,,180,
brendon_3.json,三杯 鐵板類,,蔥油鵝腸,,,220,
brendon_3.json,三杯 鐵板類,,三杯雞,,,200,
brendon_3.json,三杯 鐵板類,,五更腸旺,,,180,
brendon_3.json,三杯 鐵板類,,滑蛋牛肉,,,220,
brendon_3.json,三杯 鐵板類,,三杯中卷,,,200,
brendon_3.json,三杯 鐵板類,,麻油豬肝,,,200,
brendon_3.json,三杯 鐵板類,,苦瓜炒羊肉,,,220,
brendon_3.json,三杯 鐵板類,,三杯下巴,,,200,
brendon_3.json,三杯 鐵板類,,滑蛋蝦仁,,,200,
brendon_3.json,三杯 鐵板類,,鐵板鮮蚵,,,220,
brendon_3.json,三杯 鐵板類,,泡菜牛肉,,,200,
brendon_3.json,火烤類,,三杯大腸苦瓜,,,200,
brendon_3.json,火烤類,,烤鯖魚,,,150,
brendon_3.json,火烤類,,泡菜豬肉,,,200,
brendon_3.json,火烤類,,鐵板雞腿丁,,,220,
brendon_3.json,火烤類,,烤魚下巴,,,150,
brendon_3.json,火烤類,,燙小卷,,,300,
brendon_3.json,火烤類,,鐵板牛肉,,,220,
brendon_3.json,麵.飯.湯類,,烤玉米筍,150,,,
brendon_3.json,麵.飯.湯類,,薑蔥小卷,,,300,
brendon_3.json,麵.飯.湯類,,三杯田雞,,,220,
brendon_3.json,麵.飯.湯類,,炒 麵,,,100,
brendon_3.json,麵.飯.湯類,,宮保油條,,,(130元),
brendon_3.json,麵.飯.湯類,,炒 飯,,,100,
brendon_3.json,麵.飯.湯類,,炸絲瓜,,,(130元),
brendon_3.json,麵.飯.湯類,,秋刀魚,,,160,
brendon_3.json,麵.飯.湯類,,炸蛋蛋魚,,,(130元),
brendon_3.json,麵.飯.湯類,,層塔茄子,,,(130元),
brendon_3.json,麵.飯.湯類,,水晶魚,,,(130元),
brendon_3.json,熱炒類,,椒鹽軟殼蟹,,,300,
brendon_3.json,熱炒類,,高梁香腸,,,160,
brendon_3.json,熱炒類,,高麗菜 菜,,,100,
brendon_3.json,熱炒類,,味噌魚,,,180,
brendon_3.json,火鍋類,,地瓜葉,,,100,
brendon_3.json,火鍋類,,五香鹹豬肉,,,200,
brendon_3.json,火鍋類,,空心菜 菜,,,100,
brendon_3.json,火鍋類,,蒜頭土雞鍋,,,680,
brendon_3.json,火鍋類,,剝皮辣椒雞,,,680,
brendon_3.json,火鍋類,,山胡椒雞鍋,,,680,
brendon_3.json,火鍋類,,[蟲草蛤蜊雞鍋,,,680,
brendon_3.json,火鍋類,,鳳梨苦瓜雞,,,680,
brendon_3.json,火鍋類,,牛小排,,,200,
brendon_3.json,火鍋類,,山藥土雞鍋,,,680,
brendon_3.json,火鍋類,,炸豆腐,,,100,
brendon_3.json,火鍋類,,烤豬肉串 $,,,200,
brendon_3.json,火鍋類,,蛋酥娃娃菜,,,150,
brendon_3.json,火鍋類,,烤牛肉串 $,,,200,
brendon_3.json,火鍋類,,芹菜鵝腸,,,(150元),
brendon_3.json,火鍋類,,老皮嫩肉,,,(150元),
brendon_3.json,火鍋類,,炒箭筍,,,(150元),
brendon_3.json,火鍋類,,油條皮蛋,,,(150元),
brendon_3.json,火鍋類,,蒜泥白肉,,,(150元),
brendon_3.json,熱炒類,,麻辣大腸鴨血,,,(150元),
brendon_3.json,熱炒類,,蛤蜊絲瓜,,,(150元),
brendon_3.json,熱炒類,,营保皮蛋,,,(150元),
brendon_3.json,熱炒類,,菜脯蛋,,,(150元),
brendon_3.json,熱炒類,,酸筍空心菜,,,150,
brendon_3.json,熱炒類,,味噌松阪肉,,,200,
brendon_3.json,熱炒類,,水 蓮,,,150,
brendon_3.json,熱炒類,,烤大草蝦,,,320,
brendon_3.json,熱炒類,,皮蛋地瓜葉,,,160,
brendon_3.json,熱炒類,,鮭魚頭,,,時價,
brendon_3.json,熱炒類,,蛤蜊湯,,,160,
brendon_3.json,熱炒類,,砂鍋魚頭,,,800,
brendon_3.json,熱炒類,,蚵仔湯,,,200,
brendon_3.json,熱炒類,,海鮮火鍋,,,800,
brendon_3.json,熱炒類,,酸菜肚片湯,,,200,
brendon_3.json,熱炒類,,鮭魚頭鍋,,,時價,
brendon_3.json,熱炒類,,蛤蜊田雞湯,,,250,
brendon_3.json,熱炒類,,鮮魚米粉鍋,,,時價,
brendon_3.json,熱炒類,,[鮮魚沙茶鍋,,,時價,
brendon_3.json,熱炒類,,薑絲湯 鮮魚,,,250,
brendon_3.json,熱炒類,,鮮魚味噌湯,,,250,
brendon_2.json,麵類,,汕頭意麵,,,$65,乾
brendon_2.json,麵類,,汕頭意麵湯,,,$65,湯
brendon_2.json,麵類,,鴨香意麵,,,$95,乾
brendon_2.json,麵類,,鴨香意麵湯,,,$95,湯
brendon_2.json,飯 類,,鴨香飯,,,$60,
brendon_2.json,湯類,,貢丸湯,,,$25,
brendon_2.json,湯類,,魚丸湯,,,$25,
brendon_2.json,湯類,,餛飩湯,,,$35,
brendon_2.json,湯類,,鴨肉湯,,,$50,
brendon_2.json,湯類,,滷鴨米血湯,,,$30,
brendon_2.json,小菜類,,燙青菜,,,$40,(leaf)
brendon_2.json,小菜類,,嘴邊肉(豬),,,$40,
brendon_2.json,小菜類,,乾鴨米血,,,$30,
brendon_2.json,小菜類,,招牌滷大腸,,,$60,
brendon_2.json,小菜類,,去骨鴨肉盤,,,$120,
brendon_2.json,小菜類,,招牌滷味(自選),,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,肉 粥,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,燒肉,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,豬肝粥,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,香腸,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,綜合粥,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,炸豆腐 炸,,,40,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,綜合豬肝粥,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,炸雞捲,,,60,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,燙青菜,,,30,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,燒肉飯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,燙豬肝,,,30,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,香腸飯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,涼拌脆腸,,,30,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,魯肉飯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,涼拌黃瓜,,,30,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,涼拌雲耳,,,30,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,肉焿湯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,豬肝湯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,綜合湯,,,,
daniele_CHANGHUA_香菇肉粥燒肉飯.json,小 菜,,綜合豬肝湯,,,,
brendon_Broccoli_4.json,石頭鍋系,,柒柒胡麻香雞鍋,,,317,NEW
brendon_Broccoli_4.json,石頭鍋系,,上選梅花豬,,,227,
brendon_Broccoli_4.json,石頭鍋系,,潮鯛魚片,,,237,
brendon_Broccoli_4.json,石頭鍋系,,美國上選小肥牛,,,237,
brendon_Broccoli_4.json,石頭鍋系,,國產去骨雞腿,,,247,
brendon_Broccoli_4.json,石頭鍋系,,美國Choice頂級霜降板鍵牛.,,,297,
brendon_Broccoli_4.json,石頭鍋系,,雪花松阪豬,,,317,
brendon_Broccoli_4.json,石頭鍋系,,美國Choice頂級雪花牛,,,347,
brendon_Broccoli_4.json,石頭鍋系,,美國Choice頂級老饕翼板牛,,,387,
brendon_Broccoli_4.json,石頭鍋系,,柴石菜の海鮮總匯,,,417,
brendon_Broccoli_4.json,燒酒麻香鍋系,,上選梅花豬,,,287,
brendon_Broccoli_4.json,燒酒麻香鍋系,,潮鯛魚片,,,297,
brendon_Broccoli_4.json,燒酒麻香鍋系,,美國上選小肥牛,,,297,
brendon_Broccoli_4.json,燒酒麻香鍋系,,國產去骨雞腿,,,307,
brendon_Broccoli_4.json,燒酒麻香鍋系,,蛤蜊烏骨雞,,,357,
brendon_Broccoli_4.json,燒酒麻香鍋系,,美國Choice頂級霜降板鍵牛,,,377,
brendon_Broccoli_4.json,燒酒麻香鍋系,,雪花松阪豬,,,377,
brendon_Broccoli_4.json,燒酒麻香鍋系,,美國Choice頂級雪花牛,,,407,
brendon_Broccoli_4.json,燒酒麻香鍋系,,美國Choice頂級老饕翼板牛,,,447,
brendon_Broccoli_4.json,燒酒麻香鍋系,,柴石菜の海鮮總,,,477,
brendon_Broccoli_4.json,高大奶香鍋系,,上選梅花豬,,,317,
brendon_Broccoli_4.json,高大奶香鍋系,,潮鯛魚片,,,327,
brendon_Broccoli_4.json,高大奶香鍋系,,美國上選小肥牛,,,327,
brendon_Broccoli_4.json,高大奶香鍋系,,國產去骨雞腿,,,337,
brendon_Broccoli_4.json,高大奶香鍋系,,美國Choice頂級霜降板鍵牛,,,387,
brendon_Broccoli_4.json,高大奶香鍋系,,雪花松阪豬,,,407,
brendon_Broccoli_4.json,高大奶香鍋系,,美國Choice頂級雪花牛,,,437,
brendon_Broccoli_4.json,高大奶香鍋系,,美國Choice頂級老饕翼板牛,,,477,
brendon_Broccoli_4.json,高大奶香鍋系,,染石染の海鮮總,,,507,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,上選梅花豬,,,277,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,潮鯛魚片,,,287,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,美國上選小肥牛,,,287,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,國產去骨雞腿,,,-297,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,蛤蜊烏骨雞,,,337,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,美國Choice頂級霜降板鍵牛,,,347,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,雪花松阪豬,,,367,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,美國Choice頂級雪花牛,,,397,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,美國Choice頂級老饕翼板牛,,,437,
brendon_Broccoli_4.json,蒜爆蛤蜊鍋系,,染石菜の海鮮總,,,467,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,上選梅花豬,,,287,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,潮鯛魚片,,,297,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,美國上選小肥牛,,,297,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,國產去骨雞腿,,,307,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,蛤蜊烏骨雞,,,347,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,美國Choice頂級霜降板鍵牛,,,357,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,雪花松阪豬,,,377,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,美國Choice頂級雪花牛,,,407,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,美國Choice頂級老饕翼板牛,,,447,
brendon_Broccoli_4.json,剝皮辣椒鍋系,,染石菜の海鮮總,,,477,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,港式麻辣雞,,,327,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,港式花雕雞,,,327,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,船長蝦尬中卷煲,,,377,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,麻辣船長蝦尬中卷煲,,,377,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,嚴選牛肋條煲,,,397,
brendon_Broccoli_4.json,柒柒獨家港式煲系,,麻辣嚴選牛肋條煲,,,397,
brendon_Broccoli_4.json,川味麻辣鍋系,,上選梅花豬,,,287,
brendon_Broccoli_4.json,川味麻辣鍋系,,潮鯛魚片,,,297,
brendon_Broccoli_4.json,川味麻辣鍋系,,美國上選小肥牛,,,297,
brendon_Broccoli_4.json,川味麻辣鍋系,,國產去骨雞腿,,,307,
brendon_Broccoli_4.json,川味麻辣鍋系,,美國Choice頂級霜降板鍵牛,,,357,
brendon_Broccoli_4.json,川味麻辣鍋系,,雪花松阪豬,,,377,
brendon_Broccoli_4.json,川味麻辣鍋系,,美國Choice頂級雪花牛,,,407,
brendon_Broccoli_4.json,川味麻辣鍋系,,美國Choice頂級老饕翼板牛,,,447,
brendon_Broccoli_4.json,川味麻辣鍋系,,柴石菜の海鮮總匯,,,467,
brendon_Broccoli_4.json,柴石梨の養生全素鍋系,,養生野蔬鍋,,,237,
brendon_Broccoli_4.json,柴石梨の養生全素鍋系,,養生藥膳野蔬鍋,,,277,
brendon_Broccoli_4.json,柴石梨の養生全素鍋系,,剝皮辣椒野蔬鍋,,,277,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,加大沙朗牛排,,,460元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,沙朗牛排,,,380元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,起士菲力牛排,,,520元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,菲力牛排,,,430元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,雙份起士菲力牛排,,,820元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,雙份菲力牛排,,,680元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,小羔羊排,,,690元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,無骨牛小排,,,590元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,酥烤雞排,,,360元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,炙燒豬排,,,360元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,加大無骨牛小排,,,760元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,鐵板麵,,,250元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,挪威鯖魚飯套餐,,,450元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,極黑安格斯穀飼沙朗牛 排套餐,,,980元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_1.json,,,美國Prime肋眼牛排,,,1480元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,菲力牛排,,,430元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,沙朗牛排,,,380元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,加大沙朗牛排,,,460元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,起士菲力牛排,,,520元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,雙份菲力牛排,,,680元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,雙份起士菲力牛排,,,820元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,炙燒豬排,,,360元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,酥烤雞排,,,360元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,小羔羊排,,,690元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,無骨牛小排,,,590元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,加大無骨牛小排,,,760元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,美國Prime肋眼牛排,,,1480元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,挪威鯖魚飯套餐,,,450元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,極黑安格斯穀飼沙朗牛排套餐,,,980元,
Hakim_Kaohsiung_Akaoni Grilled Steak Kaohsiung Store_3.json,,,鐵板麵,,,250元,
Hakim_Kaohsiung_Aqua Vitae Bistro_3.json,,,起司德國豬腳,Cheese German Pork Knuckle,,NT.700,產地:台灣
Hakim_Kaohsiung_Aqua Vitae Bistro_3.json,排餐,Main Course,炭烤伊比利豬佐馬告洛神花Purée,Grilled Iberian Roselle Purée,,NT.800,產地:西班牙
Hakim_Kaohsiung_Aqua Vitae Bistro_3.json,套餐加購,Combo Meal,A套餐,,飲品任選 乙杯,現折 NT.80,
Hakim_Kaohsiung_Aqua Vitae Bistro_3.json,套餐加購,Combo Meal,B套餐,,湯+麵包+冰淇淋,NT.280,
